CodigoEstacion,CodigoSensor,FechaObservacion,ValorObservado,NombreEstacion,Departamento,Municipio,ZonaHidrografica,Latitud,Longitud,DescripcionSensor,UnidadMedida,Fecha
0014015020,0068,2017 Aug 04 08:00:00 PM,24.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-08-04T20:00:00.000-05:00
0014015020,0068,2018 Dec 05 04:00:00 AM,24.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-12-05T04:00:00.000-05:00
0014015020,0068,2015 Aug 09 04:00:00 PM,27.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-09T16:00:00.000-05:00
0014015020,0068,2018 Aug 20 03:00:00 PM,32.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-08-20T15:00:00.000-05:00
0014015020,0068,2016 Sep 12 10:00:00 PM,27.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-09-12T22:00:00.000-05:00
0014015020,0068,2014 Dec 18 05:00:00 PM,30.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-18T17:00:00.000-05:00
0014015020,0068,2018 Jun 17 11:00:00 AM,32.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-06-17T11:00:00.000-05:00
0014015020,0068,2015 Jun 21 10:00:00 AM,31.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-06-21T10:00:00.000-05:00
0014015020,0068,2016 Sep 25 07:00:00 AM,28.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-09-25T07:00:00.000-05:00
0014015020,0068,2019 Apr 16 04:00:00 AM,27.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-04-16T04:00:00.000-05:00
0014015020,0068,2016 Jul 21 09:00:00 PM,26.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-07-21T21:00:00.000-05:00
0014015020,0068,2017 Oct 21 08:00:00 AM,31.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-10-21T08:00:00.000-05:00
0014015020,0068,2017 Dec 26 04:00:00 AM,24.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-12-26T04:00:00.000-05:00
0014015020,0068,2015 Jan 15 12:00:00 PM,29.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-01-15T12:00:00.000-05:00
0014015020,0068,2017 Mar 06 12:00:00 AM,25.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-06T00:00:00.000-05:00
0014015020,0068,2015 Nov 28 12:00:00 AM,27.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-11-28T00:00:00.000-05:00
0014015020,0068,2018 Dec 27 09:00:00 PM,25.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-12-27T21:00:00.000-05:00
0014015020,0068,2016 Aug 24 02:00:00 PM,31.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-08-24T14:00:00.000-05:00
0014015020,0068,2017 Oct 05 11:00:00 PM,26.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-10-05T23:00:00.000-05:00
0014015020,0068,2015 May 24 06:00:00 AM,26.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-05-24T06:00:00.000-05:00
0014015020,0068,2015 Aug 16 12:00:00 AM,27.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-16T00:00:00.000-05:00
0014015020,0068,2015 Aug 28 02:00:00 AM,27.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-28T02:00:00.000-05:00
0014015020,0068,2019 Jun 09 09:00:00 AM,32.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-06-09T09:00:00.000-05:00
0014015020,0068,2014 Nov 07 03:00:00 PM,31.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-11-07T15:00:00.000-05:00
0014015020,0068,2019 Aug 08 05:00:00 AM,27.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-08-08T05:00:00.000-05:00
0014015020,0068,2017 Jun 23 09:00:00 AM,32.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-06-23T09:00:00.000-05:00
0014015020,0068,2015 Jul 28 05:00:00 PM,30.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-07-28T17:00:00.000-05:00
0014015020,0068,2015 Mar 21 04:00:00 AM,25.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-03-21T04:00:00.000-05:00
0014015020,0068,2015 Sep 11 02:00:00 PM,30.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-09-11T14:00:00.000-05:00
0014015020,0068,2016 Aug 21 11:00:00 PM,28.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-08-21T23:00:00.000-05:00
0014015020,0068,2017 Feb 27 06:00:00 AM,25.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-02-27T06:00:00.000-05:00
0014015020,0068,2017 Dec 22 08:00:00 PM,27.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-12-22T20:00:00.000-05:00
0014015020,0068,2017 Oct 31 04:00:00 AM,26.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-10-31T04:00:00.000-05:00
0014015020,0068,2015 May 13 12:00:00 AM,27.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-05-13T00:00:00.000-05:00
0014015020,0068,2018 Apr 12 09:00:00 AM,29.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-12T09:00:00.000-05:00
0014015020,0068,2016 Jan 17 11:00:00 PM,25.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-01-17T23:00:00.000-05:00
0014015020,0068,2014 Oct 01 07:00:00 PM,29.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-10-01T19:00:00.000-05:00
0014015020,0068,2019 Aug 06 07:00:00 PM,29.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-08-06T19:00:00.000-05:00
0014015020,0068,2017 Dec 31 01:00:00 AM,26.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-12-31T01:00:00.000-05:00
0014015020,0068,2015 Aug 07 08:00:00 AM,30.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-07T08:00:00.000-05:00
0014015020,0068,2018 Aug 03 12:00:00 AM,27.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-08-03T00:00:00.000-05:00
0014015020,0068,2017 Nov 22 03:00:00 AM,26.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-11-22T03:00:00.000-05:00
0014015020,0068,2016 Jan 06 08:00:00 PM,26.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-01-06T20:00:00.000-05:00
0014015020,0068,2019 Apr 18 01:00:00 AM,26.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-04-18T01:00:00.000-05:00
0014015020,0068,2018 Apr 15 09:00:00 AM,30.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-15T09:00:00.000-05:00
0014015020,0068,2019 Jan 03 03:00:00 AM,23.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-01-03T03:00:00.000-05:00
0014015020,0068,2014 Dec 23 02:00:00 AM,26.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-23T02:00:00.000-05:00
0014015020,0068,2017 Oct 14 12:00:00 PM,32.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-10-14T12:00:00.000-05:00
0014015020,0068,2017 Apr 25 01:00:00 AM,28.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-04-25T01:00:00.000-05:00
0014015020,0068,2016 Jan 13 07:00:00 PM,26.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-01-13T19:00:00.000-05:00
0014015020,0068,2015 Mar 15 05:00:00 AM,24.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-03-15T05:00:00.000-05:00
0014015020,0068,2019 Jan 19 09:00:00 AM,28.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-01-19T09:00:00.000-05:00
0014015020,0068,2016 Aug 10 01:00:00 AM,28.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-08-10T01:00:00.000-05:00
0014015020,0068,2017 Jan 07 04:00:00 AM,24.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-01-07T04:00:00.000-05:00
0014015020,0068,2019 Jul 02 04:00:00 PM,29.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-07-02T16:00:00.000-05:00
0014015020,0068,2019 Mar 28 10:00:00 PM,26.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-03-28T22:00:00.000-05:00
0014015020,0068,2015 Aug 24 11:00:00 PM,28.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-24T23:00:00.000-05:00
0014015020,0068,2017 Oct 16 06:00:00 AM,27.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-10-16T06:00:00.000-05:00
0014015020,0068,2018 Apr 11 05:00:00 PM,27.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-11T17:00:00.000-05:00
0014015020,0068,2015 Jan 07 07:00:00 AM,22.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-01-07T07:00:00.000-05:00
0014015020,0068,2019 Jun 24 10:00:00 AM,31.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-06-24T10:00:00.000-05:00
0014015020,0068,2016 Sep 22 06:00:00 AM,27.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-09-22T06:00:00.000-05:00
0014015020,0068,2018 Sep 15 11:00:00 AM,31.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-09-15T11:00:00.000-05:00
0014015020,0068,2017 Nov 25 06:00:00 PM,28.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-11-25T18:00:00.000-05:00
0014015020,0068,2015 Jul 02 02:00:00 AM,27.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-07-02T02:00:00.000-05:00
0014015020,0068,2017 Jan 28 12:00:00 AM,25.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-01-28T00:00:00.000-05:00
0014015020,0068,2018 Oct 04 02:00:00 AM,26.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-04T02:00:00.000-05:00
0014015020,0068,2017 Apr 26 12:00:00 AM,28.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-04-26T00:00:00.000-05:00
0014015020,0068,2016 Jan 28 08:00:00 PM,16.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-01-28T20:00:00.000-05:00
0014015020,0068,2017 Jun 22 08:00:00 AM,29.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-06-22T08:00:00.000-05:00
0014015020,0068,2018 Jan 01 08:00:00 PM,26.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-01-01T20:00:00.000-05:00
0014015020,0068,2014 Dec 26 07:00:00 PM,27.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-26T19:00:00.000-05:00
0014015020,0068,2015 Sep 14 05:00:00 AM,27.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-09-14T05:00:00.000-05:00
0014015020,0068,2017 Jan 15 09:00:00 AM,26.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-01-15T09:00:00.000-05:00
0014015020,0068,2017 Nov 16 09:00:00 AM,30.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-11-16T09:00:00.000-05:00
0014015020,0068,2014 Dec 30 02:00:00 AM,25.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-30T02:00:00.000-05:00
0014015020,0068,2017 May 10 07:00:00 PM,27.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-05-10T19:00:00.000-05:00
0014015020,0068,2018 Nov 03 07:00:00 AM,27.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-11-03T07:00:00.000-05:00
0014015020,0068,2018 Oct 08 05:00:00 AM,26.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-08T05:00:00.000-05:00
0014015020,0068,2019 Apr 25 04:00:00 AM,26.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-04-25T04:00:00.000-05:00
0014015020,0068,2017 Jan 08 10:00:00 AM,29.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-01-08T10:00:00.000-05:00
0014015020,0068,2017 Aug 04 02:00:00 PM,33.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-08-04T14:00:00.000-05:00
0014015020,0068,2019 Apr 09 09:00:00 AM,30.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-04-09T09:00:00.000-05:00
0014015020,0068,2019 Mar 18 09:00:00 PM,25.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-03-18T21:00:00.000-05:00
0014015020,0068,2017 Apr 10 01:00:00 PM,31.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-04-10T13:00:00.000-05:00
0014015020,0068,2019 Apr 08 02:00:00 AM,26.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-04-08T02:00:00.000-05:00
0014015020,0068,2019 Feb 20 05:00:00 AM,25.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-02-20T05:00:00.000-05:00
0014015020,0068,2017 Jun 18 12:00:00 PM,32.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-06-18T12:00:00.000-05:00
0014015020,0068,2018 Sep 23 12:00:00 AM,26.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-09-23T00:00:00.000-05:00
0014015020,0068,2014 Nov 03 09:00:00 AM,31.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-11-03T09:00:00.000-05:00
0014015020,0068,2019 Jul 18 05:00:00 AM,26.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-07-18T05:00:00.000-05:00
0014015020,0068,2014 Sep 09 08:00:00 PM,29.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-09-09T20:00:00.000-05:00
0014015020,0068,2015 Feb 07 04:00:00 PM,28.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-02-07T16:00:00.000-05:00
0014015020,0068,2017 Jun 14 09:00:00 PM,28.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-06-14T21:00:00.000-05:00
0014015020,0068,2017 Feb 18 07:00:00 PM,26.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-02-18T19:00:00.000-05:00
0014015020,0068,2017 Oct 14 04:00:00 PM,31.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-10-14T16:00:00.000-05:00
0014015020,0068,2016 Oct 16 12:00:00 AM,26.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-10-16T00:00:00.000-05:00
0014015020,0068,2014 Dec 08 12:00:00 AM,26.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-08T00:00:00.000-05:00
0014015020,0068,2015 Nov 19 08:00:00 PM,28.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-11-19T20:00:00.000-05:00
0014015020,0068,2019 May 02 09:00:00 AM,31.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-05-02T09:00:00.000-05:00
0014015020,0068,2019 Apr 22 03:00:00 PM,29.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-04-22T15:00:00.000-05:00
0014015020,0068,2015 Mar 06 08:00:00 AM,27.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-03-06T08:00:00.000-05:00
0014015020,0068,2014 Dec 19 11:00:00 PM,27.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-19T23:00:00.000-05:00
0014015020,0068,2014 Nov 15 03:00:00 PM,31.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-11-15T15:00:00.000-05:00
0014015020,0068,2014 Dec 03 05:00:00 AM,26.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-03T05:00:00.000-05:00
0014015020,0068,2018 May 30 10:00:00 AM,33.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-05-30T10:00:00.000-05:00
0014015020,0068,2018 Apr 08 12:00:00 AM,25.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-08T00:00:00.000-05:00
0014015020,0068,2014 Oct 14 10:00:00 PM,26.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-10-14T22:00:00.000-05:00
0014015020,0068,2018 Apr 11 03:00:00 PM,28.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-11T15:00:00.000-05:00
0014015020,0068,2019 Jun 02 02:00:00 AM,26.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-06-02T02:00:00.000-05:00
0014015020,0068,2019 Aug 14 03:00:00 AM,24.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-08-14T03:00:00.000-05:00
